,place_id,licence,osm_type,osm_id,boundingbox,lat,lon,display_name,place_rank,category,type,importance,icon
5479,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
5480,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
5481,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
5482,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
5483,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
5484,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
5485,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
5486,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
5487,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
5488,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
5489,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
5490,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
5491,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
5492,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
5493,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
5494,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
5495,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
5496,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
5497,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
5498,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
5499,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
5500,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
5501,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
5502,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
5503,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
5504,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
5505,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
5506,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
5507,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
5508,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
5509,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
5510,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
5511,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
5512,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
5513,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
5514,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
5515,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
5516,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
5517,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
5518,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
5519,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
5520,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
5521,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
5522,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
5523,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
5524,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
5525,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
5526,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
5527,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
5528,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
5529,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
5530,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
5531,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
5532,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
5533,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
5534,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
5535,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
5536,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
5537,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
5538,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
5539,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
5540,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
5541,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
5542,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
5543,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
5544,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
5545,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
5546,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
5547,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
5548,101874522,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,10216549228,"['-8.7218661', '-8.7217661', '115.2393601', '115.2394601']",-8.7218161,115.2394101,"Mandiri ATM, Tukad Punggawa, Serangan, Denpasar Selatan, Bali, 80224, Indonesia",30,amenity,atm,0.10000999999999996,https://nominatim.openstreetmap.org/ui/mapicons/money_atm2.p.20.png
